hospName,topWait,updateTime,updateDate
North Lantau Hospital,0.5,2019-04-30 13:15:00,2019-04-30
Princess Margaret Hospital,2.5,2019-04-30 13:15:00,2019-04-30
Pok Oi Hospital,0.5,2019-04-30 13:15:00,2019-04-30
Prince of Wales Hospital,4.5,2019-04-30 13:15:00,2019-04-30
Pamela Youde Nethersole Eastern Hospital,2.5,2019-04-30 13:15:00,2019-04-30
Queen Elizabeth Hospital,8.5,2019-04-30 13:15:00,2019-04-30
Queen Mary Hospital,2.5,2019-04-30 13:15:00,2019-04-30
Ruttonjee Hospital,1.5,2019-04-30 13:15:00,2019-04-30
St John Hospital,0.5,2019-04-30 13:15:00,2019-04-30
Tseung Kwan O Hospital,1.5,2019-04-30 13:15:00,2019-04-30
Tuen Mun Hospital,1.5,2019-04-30 13:15:00,2019-04-30
Tin Shui Wai Hospital,1.5,2019-04-30 13:15:00,2019-04-30
United Christian Hospital,5.5,2019-04-30 13:15:00,2019-04-30
Yan Chai Hospital,1.5,2019-04-30 13:15:00,2019-04-30
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-30 13:30:00,2019-04-30
Caritas Medical Centre,1.5,2019-04-30 13:30:00,2019-04-30
Kwong Wah Hospital,7.5,2019-04-30 13:30:00,2019-04-30
North District Hospital,4.5,2019-04-30 13:30:00,2019-04-30
North Lantau Hospital,0.5,2019-04-30 13:30:00,2019-04-30
Princess Margaret Hospital,2.5,2019-04-30 13:30:00,2019-04-30
Pok Oi Hospital,0.5,2019-04-30 13:30:00,2019-04-30
Prince of Wales Hospital,3.5,2019-04-30 13:30:00,2019-04-30
Pamela Youde Nethersole Eastern Hospital,2.5,2019-04-30 13:30:00,2019-04-30
Queen Elizabeth Hospital,8.5,2019-04-30 13:30:00,2019-04-30
Queen Mary Hospital,2.5,2019-04-30 13:30:00,2019-04-30
Ruttonjee Hospital,1.5,2019-04-30 13:30:00,2019-04-30
St John Hospital,0.5,2019-04-30 13:30:00,2019-04-30
Tseung Kwan O Hospital,1.5,2019-04-30 13:30:00,2019-04-30
Tuen Mun Hospital,1.5,2019-04-30 13:30:00,2019-04-30
Tin Shui Wai Hospital,1.5,2019-04-30 13:30:00,2019-04-30
United Christian Hospital,4.5,2019-04-30 13:30:00,2019-04-30
Yan Chai Hospital,1.5,2019-04-30 13:30:00,2019-04-30
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-30 13:45:00,2019-04-30
Caritas Medical Centre,1.5,2019-04-30 13:45:00,2019-04-30
Kwong Wah Hospital,6.5,2019-04-30 13:45:00,2019-04-30
North District Hospital,4.5,2019-04-30 13:45:00,2019-04-30
North Lantau Hospital,0.5,2019-04-30 13:45:00,2019-04-30
Princess Margaret Hospital,2.5,2019-04-30 13:45:00,2019-04-30
Pok Oi Hospital,0.5,2019-04-30 13:45:00,2019-04-30
Prince of Wales Hospital,3.5,2019-04-30 13:45:00,2019-04-30
Pamela Youde Nethersole Eastern Hospital,2.5,2019-04-30 13:45:00,2019-04-30
Queen Elizabeth Hospital,8.5,2019-04-30 13:45:00,2019-04-30
Queen Mary Hospital,2.5,2019-04-30 13:45:00,2019-04-30
Ruttonjee Hospital,1.5,2019-04-30 13:45:00,2019-04-30
St John Hospital,0.5,2019-04-30 13:45:00,2019-04-30
Tseung Kwan O Hospital,1.5,2019-04-30 13:45:00,2019-04-30
Tuen Mun Hospital,1.5,2019-04-30 13:45:00,2019-04-30
Tin Shui Wai Hospital,1.5,2019-04-30 13:45:00,2019-04-30
United Christian Hospital,4.5,2019-04-30 13:45:00,2019-04-30
Yan Chai Hospital,1.5,2019-04-30 13:45:00,2019-04-30
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-30 14:00:00,2019-04-30
Caritas Medical Centre,1.5,2019-04-30 14:00:00,2019-04-30
Kwong Wah Hospital,4.5,2019-04-30 14:00:00,2019-04-30
North District Hospital,4.5,2019-04-30 14:00:00,2019-04-30
North Lantau Hospital,0.5,2019-04-30 14:00:00,2019-04-30
Princess Margaret Hospital,2.5,2019-04-30 14:00:00,2019-04-30
Pok Oi Hospital,0.5,2019-04-30 14:00:00,2019-04-30
Prince of Wales Hospital,2.5,2019-04-30 14:00:00,2019-04-30
Pamela Youde Nethersole Eastern Hospital,2.5,2019-04-30 14:00:00,2019-04-30
Queen Elizabeth Hospital,8.5,2019-04-30 14:00:00,2019-04-30
Queen Mary Hospital,2.5,2019-04-30 14:00:00,2019-04-30
Ruttonjee Hospital,1.5,2019-04-30 14:00:00,2019-04-30
St John Hospital,0.5,2019-04-30 14:00:00,2019-04-30
Tseung Kwan O Hospital,1.5,2019-04-30 14:00:00,2019-04-30
Tuen Mun Hospital,1.5,2019-04-30 14:00:00,2019-04-30
Tin Shui Wai Hospital,1.5,2019-04-30 14:00:00,2019-04-30
United Christian Hospital,4.5,2019-04-30 14:00:00,2019-04-30
Yan Chai Hospital,3.5,2019-04-30 14:00:00,2019-04-30
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-30 14:15:00,2019-04-30
Caritas Medical Centre,1.5,2019-04-30 14:15:00,2019-04-30
Kwong Wah Hospital,4.5,2019-04-30 14:15:00,2019-04-30
North District Hospital,4.5,2019-04-30 14:15:00,2019-04-30
North Lantau Hospital,0.5,2019-04-30 14:15:00,2019-04-30
Princess Margaret Hospital,2.5,2019-04-30 14:15:00,2019-04-30
Pok Oi Hospital,1.5,2019-04-30 14:15:00,2019-04-30
Prince of Wales Hospital,2.5,2019-04-30 14:15:00,2019-04-30
Pamela Youde Nethersole Eastern Hospital,2.5,2019-04-30 14:15:00,2019-04-30
Queen Elizabeth Hospital,8.5,2019-04-30 14:15:00,2019-04-30
Queen Mary Hospital,2.5,2019-04-30 14:15:00,2019-04-30
Ruttonjee Hospital,1.5,2019-04-30 14:15:00,2019-04-30
St John Hospital,0.5,2019-04-30 14:15:00,2019-04-30
Tseung Kwan O Hospital,1.5,2019-04-30 14:15:00,2019-04-30
Tuen Mun Hospital,1.5,2019-04-30 14:15:00,2019-04-30
Tin Shui Wai Hospital,1.5,2019-04-30 14:15:00,2019-04-30
United Christian Hospital,4.5,2019-04-30 14:15:00,2019-04-30
Yan Chai Hospital,3.5,2019-04-30 14:15:00,2019-04-30
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-30 14:30:00,2019-04-30
Caritas Medical Centre,1.5,2019-04-30 14:30:00,2019-04-30
Kwong Wah Hospital,4.5,2019-04-30 14:30:00,2019-04-30
North District Hospital,4.5,2019-04-30 14:30:00,2019-04-30
North Lantau Hospital,0.5,2019-04-30 14:30:00,2019-04-30
Princess Margaret Hospital,2.5,2019-04-30 14:30:00,2019-04-30
Pok Oi Hospital,1.5,2019-04-30 14:30:00,2019-04-30
Prince of Wales Hospital,2.5,2019-04-30 14:30:00,2019-04-30
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-30 14:30:00,2019-04-30
Queen Elizabeth Hospital,4.5,2019-04-30 14:30:00,2019-04-30
Queen Mary Hospital,3.5,2019-04-30 14:30:00,2019-04-30
Ruttonjee Hospital,1.5,2019-04-30 14:30:00,2019-04-30
St John Hospital,0.5,2019-04-30 14:30:00,2019-04-30
Tseung Kwan O Hospital,1.5,2019-04-30 14:30:00,2019-04-30
Tuen Mun Hospital,1.5,2019-04-30 14:30:00,2019-04-30
Tin Shui Wai Hospital,1.5,2019-04-30 14:30:00,2019-04-30
United Christian Hospital,4.5,2019-04-30 14:30:00,2019-04-30
Yan Chai Hospital,3.5,2019-04-30 14:30:00,2019-04-30
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-30 14:45:00,2019-04-30
Caritas Medical Centre,1.5,2019-04-30 14:45:00,2019-04-30
Kwong Wah Hospital,4.5,2019-04-30 14:45:00,2019-04-30
North District Hospital,4.5,2019-04-30 14:45:00,2019-04-30
North Lantau Hospital,1.5,2019-04-30 14:45:00,2019-04-30
Princess Margaret Hospital,2.5,2019-04-30 14:45:00,2019-04-30
Pok Oi Hospital,1.5,2019-04-30 14:45:00,2019-04-30
Prince of Wales Hospital,2.5,2019-04-30 14:45:00,2019-04-30
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-30 14:45:00,2019-04-30
Queen Elizabeth Hospital,3.5,2019-04-30 14:45:00,2019-04-30
Queen Mary Hospital,3.5,2019-04-30 14:45:00,2019-04-30
Ruttonjee Hospital,1.5,2019-04-30 14:45:00,2019-04-30
St John Hospital,0.5,2019-04-30 14:45:00,2019-04-30
Tseung Kwan O Hospital,1.5,2019-04-30 14:45:00,2019-04-30
Tuen Mun Hospital,1.5,2019-04-30 14:45:00,2019-04-30
Tin Shui Wai Hospital,1.5,2019-04-30 14:45:00,2019-04-30
United Christian Hospital,4.5,2019-04-30 14:45:00,2019-04-30
Yan Chai Hospital,3.5,2019-04-30 14:45:00,2019-04-30
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-30 15:00:00,2019-04-30
Caritas Medical Centre,1.5,2019-04-30 15:00:00,2019-04-30
Kwong Wah Hospital,4.5,2019-04-30 15:00:00,2019-04-30
North District Hospital,4.5,2019-04-30 15:00:00,2019-04-30
North Lantau Hospital,1.5,2019-04-30 15:00:00,2019-04-30
Princess Margaret Hospital,2.5,2019-04-30 15:00:00,2019-04-30
Pok Oi Hospital,1.5,2019-04-30 15:00:00,2019-04-30
Prince of Wales Hospital,1.5,2019-04-30 15:00:00,2019-04-30
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-30 15:00:00,2019-04-30
Queen Elizabeth Hospital,3.5,2019-04-30 15:00:00,2019-04-30
Queen Mary Hospital,3.5,2019-04-30 15:00:00,2019-04-30
Ruttonjee Hospital,1.5,2019-04-30 15:00:00,2019-04-30
St John Hospital,0.5,2019-04-30 15:00:00,2019-04-30
Tseung Kwan O Hospital,1.5,2019-04-30 15:00:00,2019-04-30
Tuen Mun Hospital,1.5,2019-04-30 15:00:00,2019-04-30
Tin Shui Wai Hospital,1.5,2019-04-30 15:00:00,2019-04-30
United Christian Hospital,4.5,2019-04-30 15:00:00,2019-04-30
Yan Chai Hospital,3.5,2019-04-30 15:00:00,2019-04-30
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-30 15:15:00,2019-04-30
Caritas Medical Centre,1.5,2019-04-30 15:15:00,2019-04-30
Kwong Wah Hospital,4.5,2019-04-30 15:15:00,2019-04-30
North District Hospital,4.5,2019-04-30 15:15:00,2019-04-30
North Lantau Hospital,1.5,2019-04-30 15:15:00,2019-04-30
Princess Margaret Hospital,2.5,2019-04-30 15:15:00,2019-04-30
Pok Oi Hospital,1.5,2019-04-30 15:15:00,2019-04-30
Prince of Wales Hospital,1.5,2019-04-30 15:15:00,2019-04-30
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-30 15:15:00,2019-04-30
Queen Elizabeth Hospital,3.5,2019-04-30 15:15:00,2019-04-30
Queen Mary Hospital,3.5,2019-04-30 15:15:00,2019-04-30
Ruttonjee Hospital,1.5,2019-04-30 15:15:00,2019-04-30
St John Hospital,0.5,2019-04-30 15:15:00,2019-04-30
Tseung Kwan O Hospital,1.5,2019-04-30 15:15:00,2019-04-30
Tuen Mun Hospital,1.5,2019-04-30 15:15:00,2019-04-30
Tin Shui Wai Hospital,1.5,2019-04-30 15:15:00,2019-04-30
United Christian Hospital,4.5,2019-04-30 15:15:00,2019-04-30
Yan Chai Hospital,3.5,2019-04-30 15:15:00,2019-04-30
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-30 15:30:00,2019-04-30
Caritas Medical Centre,1.5,2019-04-30 15:30:00,2019-04-30
Kwong Wah Hospital,4.5,2019-04-30 15:30:00,2019-04-30
North District Hospital,4.5,2019-04-30 15:30:00,2019-04-30
North Lantau Hospital,1.5,2019-04-30 15:30:00,2019-04-30
Princess Margaret Hospital,2.5,2019-04-30 15:30:00,2019-04-30
Pok Oi Hospital,1.5,2019-04-30 15:30:00,2019-04-30
Prince of Wales Hospital,1.5,2019-04-30 15:30:00,2019-04-30
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-30 15:30:00,2019-04-30
Queen Elizabeth Hospital,3.5,2019-04-30 15:30:00,2019-04-30
Queen Mary Hospital,3.5,2019-04-30 15:30:00,2019-04-30
Ruttonjee Hospital,1.5,2019-04-30 15:30:00,2019-04-30
St John Hospital,0.5,2019-04-30 15:30:00,2019-04-30
Tseung Kwan O Hospital,1.5,2019-04-30 15:30:00,2019-04-30
Tuen Mun Hospital,2.5,2019-04-30 15:30:00,2019-04-30
Tin Shui Wai Hospital,1.5,2019-04-30 15:30:00,2019-04-30
United Christian Hospital,4.5,2019-04-30 15:30:00,2019-04-30
Yan Chai Hospital,3.5,2019-04-30 15:30:00,2019-04-30
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-30 15:45:00,2019-04-30
Caritas Medical Centre,1.5,2019-04-30 15:45:00,2019-04-30
Kwong Wah Hospital,4.5,2019-04-30 15:45:00,2019-04-30
North District Hospital,4.5,2019-04-30 15:45:00,2019-04-30
North Lantau Hospital,1.5,2019-04-30 15:45:00,2019-04-30
Princess Margaret Hospital,2.5,2019-04-30 15:45:00,2019-04-30
Pok Oi Hospital,1.5,2019-04-30 15:45:00,2019-04-30
Prince of Wales Hospital,1.5,2019-04-30 15:45:00,2019-04-30
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-30 15:45:00,2019-04-30
Queen Elizabeth Hospital,3.5,2019-04-30 15:45:00,2019-04-30
Queen Mary Hospital,4.5,2019-04-30 15:45:00,2019-04-30
Ruttonjee Hospital,2.5,2019-04-30 15:45:00,2019-04-30
St John Hospital,0.5,2019-04-30 15:45:00,2019-04-30
Tseung Kwan O Hospital,1.5,2019-04-30 15:45:00,2019-04-30
Tuen Mun Hospital,3.5,2019-04-30 15:45:00,2019-04-30
Tin Shui Wai Hospital,1.5,2019-04-30 15:45:00,2019-04-30
United Christian Hospital,4.5,2019-04-30 15:45:00,2019-04-30
Yan Chai Hospital,3.5,2019-04-30 15:45:00,2019-04-30
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-30 16:00:00,2019-04-30
Caritas Medical Centre,1.5,2019-04-30 16:00:00,2019-04-30
Kwong Wah Hospital,4.5,2019-04-30 16:00:00,2019-04-30
North District Hospital,5.5,2019-04-30 16:00:00,2019-04-30
North Lantau Hospital,1.5,2019-04-30 16:00:00,2019-04-30
Princess Margaret Hospital,2.5,2019-04-30 16:00:00,2019-04-30
Pok Oi Hospital,1.5,2019-04-30 16:00:00,2019-04-30
Prince of Wales Hospital,1.5,2019-04-30 16:00:00,2019-04-30
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-30 16:00:00,2019-04-30
Queen Elizabeth Hospital,2.5,2019-04-30 16:00:00,2019-04-30
Queen Mary Hospital,4.5,2019-04-30 16:00:00,2019-04-30
Ruttonjee Hospital,2.5,2019-04-30 16:00:00,2019-04-30
St John Hospital,0.5,2019-04-30 16:00:00,2019-04-30
Tseung Kwan O Hospital,1.5,2019-04-30 16:00:00,2019-04-30
Tuen Mun Hospital,3.5,2019-04-30 16:00:00,2019-04-30
Tin Shui Wai Hospital,1.5,2019-04-30 16:00:00,2019-04-30
United Christian Hospital,4.5,2019-04-30 16:00:00,2019-04-30
Yan Chai Hospital,3.5,2019-04-30 16:00:00,2019-04-30
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-30 16:15:00,2019-04-30
Caritas Medical Centre,1.5,2019-04-30 16:15:00,2019-04-30
Kwong Wah Hospital,4.5,2019-04-30 16:15:00,2019-04-30
North District Hospital,5.5,2019-04-30 16:15:00,2019-04-30
North Lantau Hospital,1.5,2019-04-30 16:15:00,2019-04-30
Princess Margaret Hospital,2.5,2019-04-30 16:15:00,2019-04-30
Pok Oi Hospital,1.5,2019-04-30 16:15:00,2019-04-30
Prince of Wales Hospital,1.5,2019-04-30 16:15:00,2019-04-30
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-30 16:15:00,2019-04-30
Queen Elizabeth Hospital,2.5,2019-04-30 16:15:00,2019-04-30
Queen Mary Hospital,4.5,2019-04-30 16:15:00,2019-04-30
Ruttonjee Hospital,2.5,2019-04-30 16:15:00,2019-04-30
St John Hospital,0.5,2019-04-30 16:15:00,2019-04-30
Tseung Kwan O Hospital,1.5,2019-04-30 16:15:00,2019-04-30
Tuen Mun Hospital,3.5,2019-04-30 16:15:00,2019-04-30
Tin Shui Wai Hospital,1.5,2019-04-30 16:15:00,2019-04-30
United Christian Hospital,4.5,2019-04-30 16:15:00,2019-04-30
Yan Chai Hospital,3.5,2019-04-30 16:15:00,2019-04-30
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-30 16:30:00,2019-04-30
Caritas Medical Centre,1.5,2019-04-30 16:30:00,2019-04-30
Kwong Wah Hospital,4.5,2019-04-30 16:30:00,2019-04-30
North District Hospital,5.5,2019-04-30 16:30:00,2019-04-30
North Lantau Hospital,1.5,2019-04-30 16:30:00,2019-04-30
Princess Margaret Hospital,2.5,2019-04-30 16:30:00,2019-04-30
Pok Oi Hospital,1.5,2019-04-30 16:30:00,2019-04-30
Prince of Wales Hospital,1.5,2019-04-30 16:30:00,2019-04-30
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-30 16:30:00,2019-04-30
Queen Elizabeth Hospital,2.5,2019-04-30 16:30:00,2019-04-30
Queen Mary Hospital,4.5,2019-04-30 16:30:00,2019-04-30
Ruttonjee Hospital,2.5,2019-04-30 16:30:00,2019-04-30
St John Hospital,0.5,2019-04-30 16:30:00,2019-04-30
Tseung Kwan O Hospital,1.5,2019-04-30 16:30:00,2019-04-30
Tuen Mun Hospital,3.5,2019-04-30 16:30:00,2019-04-30
Tin Shui Wai Hospital,1.5,2019-04-30 16:30:00,2019-04-30
United Christian Hospital,4.5,2019-04-30 16:30:00,2019-04-30
Yan Chai Hospital,3.5,2019-04-30 16:30:00,2019-04-30
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-04-30 16:45:00,2019-04-30
Caritas Medical Centre,1.5,2019-04-30 16:45:00,2019-04-30
Kwong Wah Hospital,4.5,2019-04-30 16:45:00,2019-04-30
North District Hospital,5.5,2019-04-30 16:45:00,2019-04-30
North Lantau Hospital,1.5,2019-04-30 16:45:00,2019-04-30
Princess Margaret Hospital,2.5,2019-04-30 16:45:00,2019-04-30
Pok Oi Hospital,2.5,2019-04-30 16:45:00,2019-04-30
Prince of Wales Hospital,1.5,2019-04-30 16:45:00,2019-04-30
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-30 16:45:00,2019-04-30
Queen Elizabeth Hospital,3.5,2019-04-30 16:45:00,2019-04-30
Queen Mary Hospital,4.5,2019-04-30 16:45:00,2019-04-30
Ruttonjee Hospital,2.5,2019-04-30 16:45:00,2019-04-30
St John Hospital,0.5,2019-04-30 16:45:00,2019-04-30
Tseung Kwan O Hospital,1.5,2019-04-30 16:45:00,2019-04-30
Tuen Mun Hospital,3.5,2019-04-30 16:45:00,2019-04-30
Tin Shui Wai Hospital,1.5,2019-04-30 16:45:00,2019-04-30
United Christian Hospital,4.5,2019-04-30 16:45:00,2019-04-30
Yan Chai Hospital,3.5,2019-04-30 16:45:00,2019-04-30
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-04-30 17:00:00,2019-04-30
Caritas Medical Centre,1.5,2019-04-30 17:00:00,2019-04-30
Kwong Wah Hospital,4.5,2019-04-30 17:00:00,2019-04-30
North District Hospital,5.5,2019-04-30 17:00:00,2019-04-30
North Lantau Hospital,1.5,2019-04-30 17:00:00,2019-04-30
Princess Margaret Hospital,2.5,2019-04-30 17:00:00,2019-04-30
Pok Oi Hospital,2.5,2019-04-30 17:00:00,2019-04-30
Prince of Wales Hospital,1.5,2019-04-30 17:00:00,2019-04-30
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-30 17:00:00,2019-04-30
Queen Elizabeth Hospital,3.5,2019-04-30 17:00:00,2019-04-30
Queen Mary Hospital,3.5,2019-04-30 17:00:00,2019-04-30
Ruttonjee Hospital,2.5,2019-04-30 17:00:00,2019-04-30
St John Hospital,0.5,2019-04-30 17:00:00,2019-04-30
Tseung Kwan O Hospital,1.5,2019-04-30 17:00:00,2019-04-30
Tuen Mun Hospital,3.5,2019-04-30 17:00:00,2019-04-30
Tin Shui Wai Hospital,1.5,2019-04-30 17:00:00,2019-04-30
United Christian Hospital,4.5,2019-04-30 17:00:00,2019-04-30
Yan Chai Hospital,3.5,2019-04-30 17:00:00,2019-04-30
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-04-30 17:15:00,2019-04-30
Caritas Medical Centre,1.5,2019-04-30 17:15:00,2019-04-30
Kwong Wah Hospital,4.5,2019-04-30 17:15:00,2019-04-30
North District Hospital,5.5,2019-04-30 17:15:00,2019-04-30
North Lantau Hospital,1.5,2019-04-30 17:15:00,2019-04-30
Princess Margaret Hospital,2.5,2019-04-30 17:15:00,2019-04-30
Pok Oi Hospital,2.5,2019-04-30 17:15:00,2019-04-30
Prince of Wales Hospital,1.5,2019-04-30 17:15:00,2019-04-30
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-30 17:15:00,2019-04-30
Queen Elizabeth Hospital,3.5,2019-04-30 17:15:00,2019-04-30
Queen Mary Hospital,3.5,2019-04-30 17:15:00,2019-04-30
Ruttonjee Hospital,2.5,2019-04-30 17:15:00,2019-04-30
St John Hospital,0.5,2019-04-30 17:15:00,2019-04-30
Tseung Kwan O Hospital,1.5,2019-04-30 17:15:00,2019-04-30
Tuen Mun Hospital,3.5,2019-04-30 17:15:00,2019-04-30
Tin Shui Wai Hospital,0.5,2019-04-30 17:15:00,2019-04-30
United Christian Hospital,5.5,2019-04-30 17:15:00,2019-04-30
Yan Chai Hospital,3.5,2019-04-30 17:15:00,2019-04-30
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-04-30 17:30:00,2019-04-30
Caritas Medical Centre,1.5,2019-04-30 17:30:00,2019-04-30
Kwong Wah Hospital,4.5,2019-04-30 17:30:00,2019-04-30
North District Hospital,5.5,2019-04-30 17:30:00,2019-04-30
North Lantau Hospital,1.5,2019-04-30 17:30:00,2019-04-30
Princess Margaret Hospital,2.5,2019-04-30 17:30:00,2019-04-30
Pok Oi Hospital,2.5,2019-04-30 17:30:00,2019-04-30
Prince of Wales Hospital,1.5,2019-04-30 17:30:00,2019-04-30
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-30 17:30:00,2019-04-30
Queen Elizabeth Hospital,3.5,2019-04-30 17:30:00,2019-04-30
Queen Mary Hospital,4.5,2019-04-30 17:30:00,2019-04-30
Ruttonjee Hospital,2.5,2019-04-30 17:30:00,2019-04-30
St John Hospital,0.5,2019-04-30 17:30:00,2019-04-30
Tseung Kwan O Hospital,1.5,2019-04-30 17:30:00,2019-04-30
Tuen Mun Hospital,3.5,2019-04-30 17:30:00,2019-04-30
Tin Shui Wai Hospital,0.5,2019-04-30 17:30:00,2019-04-30
United Christian Hospital,5.5,2019-04-30 17:30:00,2019-04-30
Yan Chai Hospital,3.5,2019-04-30 17:30:00,2019-04-30
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-04-30 17:45:00,2019-04-30
Caritas Medical Centre,1.5,2019-04-30 17:45:00,2019-04-30
Kwong Wah Hospital,4.5,2019-04-30 17:45:00,2019-04-30
North District Hospital,5.5,2019-04-30 17:45:00,2019-04-30
North Lantau Hospital,1.5,2019-04-30 17:45:00,2019-04-30
Princess Margaret Hospital,2.5,2019-04-30 17:45:00,2019-04-30
Pok Oi Hospital,2.5,2019-04-30 17:45:00,2019-04-30
Prince of Wales Hospital,1.5,2019-04-30 17:45:00,2019-04-30
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-30 17:45:00,2019-04-30
Queen Elizabeth Hospital,3.5,2019-04-30 17:45:00,2019-04-30
Queen Mary Hospital,3.5,2019-04-30 17:45:00,2019-04-30
Ruttonjee Hospital,2.5,2019-04-30 17:45:00,2019-04-30
St John Hospital,0.5,2019-04-30 17:45:00,2019-04-30
Tseung Kwan O Hospital,1.5,2019-04-30 17:45:00,2019-04-30
Tuen Mun Hospital,3.5,2019-04-30 17:45:00,2019-04-30
Tin Shui Wai Hospital,0.5,2019-04-30 17:45:00,2019-04-30
United Christian Hospital,5.5,2019-04-30 17:45:00,2019-04-30
Yan Chai Hospital,3.5,2019-04-30 17:45:00,2019-04-30
Alice Ho Miu Ling Nethersole Hospital,1.5,2019-04-30 18:00:00,2019-04-30
Caritas Medical Centre,1.5,2019-04-30 18:00:00,2019-04-30
Kwong Wah Hospital,4.5,2019-04-30 18:00:00,2019-04-30
North District Hospital,5.5,2019-04-30 18:00:00,2019-04-30
North Lantau Hospital,1.5,2019-04-30 18:00:00,2019-04-30
Princess Margaret Hospital,2.5,2019-04-30 18:00:00,2019-04-30
Pok Oi Hospital,2.5,2019-04-30 18:00:00,2019-04-30
Prince of Wales Hospital,1.5,2019-04-30 18:00:00,2019-04-30
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-30 18:00:00,2019-04-30
Queen Elizabeth Hospital,3.5,2019-04-30 18:00:00,2019-04-30
Queen Mary Hospital,3.5,2019-04-30 18:00:00,2019-04-30
Ruttonjee Hospital,2.5,2019-04-30 18:00:00,2019-04-30
St John Hospital,0.5,2019-04-30 18:00:00,2019-04-30
Tseung Kwan O Hospital,1.5,2019-04-30 18:00:00,2019-04-30
Tuen Mun Hospital,3.5,2019-04-30 18:00:00,2019-04-30
Tin Shui Wai Hospital,0.5,2019-04-30 18:00:00,2019-04-30
United Christian Hospital,5.5,2019-04-30 18:00:00,2019-04-30
Yan Chai Hospital,2.5,2019-04-30 18:00:00,2019-04-30
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-30 18:16:00,2019-04-30
Caritas Medical Centre,1.5,2019-04-30 18:16:00,2019-04-30
Kwong Wah Hospital,4.5,2019-04-30 18:16:00,2019-04-30
North District Hospital,5.5,2019-04-30 18:16:00,2019-04-30
North Lantau Hospital,1.5,2019-04-30 18:16:00,2019-04-30
Princess Margaret Hospital,2.5,2019-04-30 18:16:00,2019-04-30
Pok Oi Hospital,2.5,2019-04-30 18:16:00,2019-04-30
Prince of Wales Hospital,1.5,2019-04-30 18:16:00,2019-04-30
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-30 18:16:00,2019-04-30
Queen Elizabeth Hospital,3.5,2019-04-30 18:16:00,2019-04-30
Queen Mary Hospital,4.5,2019-04-30 18:16:00,2019-04-30
Ruttonjee Hospital,2.5,2019-04-30 18:16:00,2019-04-30
St John Hospital,0.5,2019-04-30 18:16:00,2019-04-30
Tseung Kwan O Hospital,1.5,2019-04-30 18:16:00,2019-04-30
Tuen Mun Hospital,3.5,2019-04-30 18:16:00,2019-04-30
Tin Shui Wai Hospital,0.5,2019-04-30 18:16:00,2019-04-30
United Christian Hospital,5.5,2019-04-30 18:16:00,2019-04-30
Yan Chai Hospital,2.5,2019-04-30 18:16:00,2019-04-30
Alice Ho Miu Ling Nethersole Hospital,2.5,2019-04-30 18:30:00,2019-04-30
Caritas Medical Centre,1.5,2019-04-30 18:30:00,2019-04-30
Kwong Wah Hospital,4.5,2019-04-30 18:30:00,2019-04-30
North District Hospital,5.5,2019-04-30 18:30:00,2019-04-30
North Lantau Hospital,2.5,2019-04-30 18:30:00,2019-04-30
Princess Margaret Hospital,2.5,2019-04-30 18:30:00,2019-04-30
Pok Oi Hospital,3.5,2019-04-30 18:30:00,2019-04-30
Prince of Wales Hospital,1.5,2019-04-30 18:30:00,2019-04-30
Pamela Youde Nethersole Eastern Hospital,3.5,2019-04-30 18:30:00,2019-04-30
Queen Elizabeth Hospital,3.5,2019-04-30 18:30:00,2019-04-30
